student_id,session_date,session_number,problem,operation,correct_answer,user_answer,is_correct,attempts_needed,time_spent_seconds,difficulty_level,error_type
5,2024-02-13,13,6 - 3,Subtraction,3,3,True,1,7,Easy,
5,2024-02-13,13,22 ÷ 11,Division,2,2,True,1,13,Easy,
5,2024-02-13,13,5 × 9,Multiplication,45,45,True,1,14,Medium,
5,2024-02-13,13,14 - 1,Subtraction,13,13,True,1,8,Easy,
5,2024-02-13,13,1 + 5,Addition,6,6,True,1,9,Easy,
5,2024-02-13,13,16 ÷ 4,Division,4,4,True,1,11,Easy,
5,2024-02-13,13,11 × 10,Multiplication,110,110,True,1,22,Hard,
5,2024-02-17,14,28 ÷ 7,Division,4,4,True,1,11,Easy,
5,2024-02-17,14,12 - 3,Subtraction,9,9,True,1,8,Easy,
5,2024-02-17,14,45 ÷ 9,Division,5,5,True,1,12,Easy,
5,2024-02-17,14,10 - 5,Subtraction,5,5,True,1,5,Easy,
5,2024-02-17,14,6 - 5,Subtraction,1,1,True,1,9,Easy,
5,2024-02-17,14,13 - 11,Subtraction,2,2,True,1,6,Easy,
5,2024-02-17,14,40 ÷ 10,Division,4,4,True,1,11,Easy,
5,2024-02-17,14,12 - 4,Subtraction,8,9,False,3,17,Easy,calculation_error
5,2024-02-17,14,42 ÷ 7,Division,6,6,True,1,13,Easy,
5,2024-02-19,15,9 + 8,Addition,17,17,True,1,10,Easy,
5,2024-02-19,15,6 - 2,Subtraction,4,4,True,1,9,Easy,
5,2024-02-19,15,60 ÷ 10,Division,6,6,True,1,12,Easy,
5,2024-02-19,15,1 + 11,Addition,12,12,True,1,8,Easy,
5,2024-02-19,15,11 × 3,Multiplication,33,33,True,1,12,Medium,
5,2024-02-19,15,27 ÷ 9,Division,3,3,True,1,10,Easy,
5,2024-02-19,15,8 × 8,Multiplication,64,64,True,1,17,Hard,
5,2024-02-19,15,10 × 7,Multiplication,70,70,True,1,17,Hard,
5,2024-02-19,15,32 ÷ 4,Division,8,8,True,1,13,Easy,
6,2024-01-04,1,14 - 1,Subtraction,13,12,False,3,21,Easy,off_by_one
6,2024-01-04,1,3 × 5,Multiplication,15,16,False,3,31,Easy,off_by_one
6,2024-01-04,1,12 × 7,Multiplication,84,48,False,2,35,Hard,digit_reversal
6,2024-01-04,1,14 - 13,Subtraction,1,1,True,1,5,Easy,
6,2024-01-04,1,4 + 7,Addition,11,11,True,1,9,Easy,
6,2024-01-04,1,2 × 11,Multiplication,22,22,True,1,14,Medium,
6,2024-01-04,1,15 - 6,Subtraction,9,14,False,2,12,Easy,off_by_five
6,2024-01-04,1,7 - 3,Subtraction,4,5,False,2,13,Easy,off_by_one
6,2024-01-04,1,11 + 9,Addition,20,20,True,1,9,Easy,
6,2024-01-04,1,8 ÷ 2,Division,4,9,False,3,31,Easy,off_by_five
6,2024-01-05,2,5 × 2,Multiplication,10,10,True,1,13,Easy,
6,2024-01-05,2,3 × 9,Multiplication,27,27,True,1,11,Medium,
6,2024-01-05,2,11 × 2,Multiplication,22,23,False,3,31,Medium,calculation_error
6,2024-01-05,2,11 - 3,Subtraction,8,8,True,1,9,Easy,
6,2024-01-05,2,12 ÷ 4,Division,3,3,True,1,11,Easy,
6,2024-01-05,2,13 - 3,Subtraction,10,9,False,2,14,Easy,off_by_one
6,2024-01-05,2,7 + 1,Addition,8,7,False,2,10,Easy,calculation_error
6,2024-01-05,2,13 - 11,Subtraction,2,2,True,1,9,Easy,
6,2024-01-05,2,16 - 11,Subtraction,5,12,False,3,18,Easy,wrong_operation
6,2024-01-05,2,6 × 3,Multiplication,18,81,False,3,28,Easy,digit_reversal
6,2024-01-05,2,4 + 6,Addition,10,10,True,1,10,Easy,
6,2024-01-05,2,7 × 9,Multiplication,63,62,False,4,58,Hard,off_by_one
6,2024-01-07,3,6 + 6,Addition,12,12,True,1,10,Easy,
6,2024-01-07,3,1 + 10,Addition,11,11,False,3,22,Easy,digit_reversal
6,2024-01-07,3,5 × 4,Multiplication,20,20,True,1,14,Easy,
6,2024-01-07,3,4 + 12,Addition,16,16,True,1,7,Easy,
6,2024-01-07,3,10 × 6,Multiplication,60,62,False,3,46,Hard,wrong_operation
6,2024-01-07,3,22 ÷ 11,Division,2,2,True,1,9,Easy,
6,2024-01-07,3,5 + 9,Addition,14,14,True,1,10,Easy,
6,2024-01-07,3,8 × 7,Multiplication,56,51,False,2,26,Hard,off_by_five
6,2024-01-11,4,14 - 6,Subtraction,8,8,True,1,9,Easy,
6,2024-01-11,4,5 × 8,Multiplication,40,40,True,1,16,Medium,
6,2024-01-11,4,10 - 6,Subtraction,4,4,False,3,15,Easy,calculation_error
6,2024-01-11,4,6 - 6,Subtraction,0,0,True,1,6,Easy,
6,2024-01-11,4,11 × 11,Multiplication,121,112,False,4,80,Hard,wrong_operation
6,2024-01-11,4,17 - 11,Subtraction,6,6,True,1,7,Easy,
6,2024-01-11,4,17 - 8,Subtraction,9,10,False,2,10,Easy,off_by_one
6,2024-01-11,4,4 × 11,Multiplication,44,44,True,1,13,Medium,
6,2024-01-11,4,2 + 2,Addition,4,4,True,1,5,Easy,
6,2024-01-11,4,6 - 5,Subtraction,1,1,True,1,9,Easy,
6,2024-01-13,5,6 × 11,Multiplication,66,61,False,4,60,Hard,off_by_five
6,2024-01-13,5,1 + 1,Addition,2,0,False,4,24,Easy,multiplication_error
6,2024-01-13,5,11 + 10,Addition,21,21,True,1,7,Medium,
6,2024-01-13,5,17 - 9,Subtraction,8,8,True,1,5,Easy,
6,2024-01-13,5,9 + 6,Addition,15,23,False,4,24,Easy,wrong_operation
6,2024-01-13,5,4 × 4,Multiplication,16,61,False,2,20,Easy,digit_reversal
6,2024-01-13,5,9 + 8,Addition,17,17,True,1,7,Easy,
6,2024-01-13,5,63 ÷ 9,Division,7,7,True,1,9,Easy,
6,2024-01-17,6,20 ÷ 10,Division,2,2,True,1,10,Easy,
6,2024-01-17,6,6 + 4,Addition,10,5,False,4,26,Easy,off_by_five
6,2024-01-17,6,4 × 7,Multiplication,28,26,False,4,42,Medium,calculation_error
6,2024-01-17,6,20 ÷ 5,Division,4,6,False,4,38,Easy,digit_reversal
6,2024-01-17,6,6 - 1,Subtraction,5,5,True,1,8,Easy,
6,2024-01-17,6,13 - 9,Subtraction,4,4,True,1,5,Easy,
6,2024-01-17,6,15 - 5,Subtraction,10,10,True,1,7,Easy,
6,2024-01-17,6,8 ÷ 2,Division,4,7,False,2,21,Easy,digit_reversal
6,2024-01-17,6,12 + 6,Addition,18,81,False,2,16,Easy,digit_reversal
6,2024-01-17,6,55 ÷ 11,Division,5,9,False,2,21,Easy,calculation_error
6,2024-01-17,6,16 - 6,Subtraction,10,10,True,1,8,Easy,
6,2024-01-18,7,3 × 11,Multiplication,33,33,True,1,11,Medium,
6,2024-01-18,7,7 - 2,Subtraction,5,5,True,1,6,Easy,
6,2024-01-18,7,3 × 2,Multiplication,6,6,True,1,8,Easy,
6,2024-01-18,7,4 × 7,Multiplication,28,29,False,2,24,Medium,off_by_one
6,2024-01-18,7,18 ÷ 6,Division,3,3,True,1,11,Easy,
6,2024-01-18,7,56 ÷ 8,Division,7,7,True,1,13,Easy,
6,2024-01-18,7,5 × 8,Multiplication,40,44,False,3,39,Medium,multiplication_error
6,2024-01-18,7,12 + 8,Addition,20,20,True,1,11,Easy,
6,2024-01-18,7,3 + 5,Addition,8,8,True,1,6,Easy,
6,2024-01-18,7,14 ÷ 7,Division,2,10,False,4,37,Easy,multiplication_error
6,2024-01-18,7,13 - 11,Subtraction,2,7,False,2,13,Easy,calculation_error
6,2024-01-18,7,72 ÷ 12,Division,6,1,False,2,22,Easy,off_by_five
6,2024-01-21,8,2 × 4,Multiplication,8,8,True,1,10,Easy,
6,2024-01-21,8,3 + 6,Addition,9,9,True,1,8,Easy,
6,2024-01-21,8,24 ÷ 6,Division,4,4,True,1,10,Easy,
6,2024-01-21,8,4 + 7,Addition,11,6,False,4,26,Easy,off_by_five
6,2024-01-21,8,36 ÷ 6,Division,6,6,True,1,11,Easy,
6,2024-01-21,8,4 + 3,Addition,7,7,True,1,6,Easy,
6,2024-01-21,8,11 + 9,Addition,20,20,True,1,9,Easy,
6,2024-01-21,8,9 × 12,Multiplication,108,102,False,4,74,Hard,wrong_operation
6,2024-01-21,8,3 + 5,Addition,8,9,False,3,18,Easy,off_by_one
6,2024-01-21,8,14 - 14,Subtraction,0,0,True,1,7,Easy,
6,2024-01-26,9,8 × 7,Multiplication,56,56,True,1,15,Hard,
6,2024-01-26,9,12 + 5,Addition,17,17,True,1,8,Easy,
6,2024-01-26,9,10 × 10,Multiplication,100,100,True,1,20,Hard,
6,2024-01-26,9,7 + 4,Addition,11,11,True,1,9,Easy,
6,2024-01-26,9,11 - 2,Subtraction,9,9,True,1,9,Easy,
6,2024-01-26,9,7 - 4,Subtraction,3,3,True,1,5,Easy,
6,2024-01-26,9,12 × 12,Multiplication,144,144,True,1,25,Hard,
6,2024-01-26,9,11 - 3,Subtraction,8,8,True,1,6,Easy,
6,2024-01-26,9,7 - 5,Subtraction,2,2,False,3,18,Easy,wrong_operation
6,2024-01-29,10,27 ÷ 9,Division,3,3,True,1,12,Easy,
6,2024-01-29,10,72 ÷ 8,Division,9,5,False,4,38,Easy,multiplication_error
6,2024-01-29,10,7 + 8,Addition,15,51,False,2,14,Easy,digit_reversal
6,2024-01-29,10,18 ÷ 6,Division,3,4,False,4,40,Easy,off_by_one
6,2024-01-29,10,9 - 7,Subtraction,2,2,True,1,8,Easy,
6,2024-01-29,10,1 + 10,Addition,11,16,False,4,25,Easy,calculation_error
6,2024-01-29,10,12 - 12,Subtraction,0,0,True,1,7,Easy,
6,2024-01-29,10,21 ÷ 3,Division,7,11,False,4,38,Easy,multiplication_error
6,2024-01-29,10,9 + 8,Addition,17,17,True,1,9,Easy,
6,2024-01-29,10,72 ÷ 8,Division,9,9,True,1,13,Easy,
6,2024-01-29,10,13 - 12,Subtraction,1,3,False,2,13,Easy,wrong_operation
6,2024-02-03,11,9 - 2,Subtraction,7,7,True,1,6,Easy,
6,2024-02-03,11,8 × 12,Multiplication,96,108,False,3,52,Hard,multiplication_error
6,2024-02-03,11,36 ÷ 9,Division,4,4,True,1,12,Easy,
6,2024-02-03,11,12 - 1,Subtraction,11,11,True,1,7,Easy,
6,2024-02-03,11,7 + 10,Addition,17,17,True,1,7,Easy,
6,2024-02-03,11,6 + 9,Addition,15,15,True,1,8,Easy,
6,2024-02-03,11,18 ÷ 9,Division,2,0,False,4,36,Easy,multiplication_error
6,2024-02-03,11,15 ÷ 5,Division,3,3,True,1,10,Easy,
6,2024-02-03,11,9 + 12,Addition,21,21,True,1,9,Medium,
6,2024-02-07,12,3 × 8,Multiplication,24,25,False,4,44,Medium,off_by_one
6,2024-02-07,12,1 + 1,Addition,2,2,True,1,7,Easy,
6,2024-02-07,12,9 + 12,Addition,21,21,True,1,10,Medium,
6,2024-02-07,12,72 ÷ 8,Division,9,9,True,1,11,Easy,
6,2024-02-07,12,11 - 8,Subtraction,3,3,True,1,7,Easy,
6,2024-02-07,12,24 ÷ 4,Division,6,6,True,1,13,Easy,
6,2024-02-07,12,13 - 7,Subtraction,6,6,True,1,5,Easy,
6,2024-02-07,12,8 - 2,Subtraction,6,6,True,1,7,Easy,
6,2024-02-11,13,6 × 5,Multiplication,30,29,False,2,23,Medium,calculation_error
6,2024-02-11,13,64 ÷ 8,Division,8,8,True,1,13,Easy,
6,2024-02-11,13,10 + 2,Addition,12,12,True,1,9,Easy,
6,2024-02-11,13,1 + 6,Addition,7,7,True,1,5,Easy,
6,2024-02-11,13,2 × 9,Multiplication,18,18,True,1,10,Easy,
6,2024-02-11,13,8 × 9,Multiplication,72,72,True,1,16,Hard,
6,2024-02-11,13,12 × 8,Multiplication,96,96,True,1,20,Hard,
6,2024-02-11,13,7 + 2,Addition,9,9,True,1,5,Easy,
6,2024-02-16,14,2 + 11,Addition,13,13,True,1,10,Easy,
6,2024-02-16,14,16 ÷ 8,Division,2,2,True,1,12,Easy,
6,2024-02-16,14,10 × 5,Multiplication,50,50,True,1,17,Medium,
6,2024-02-16,14,5 × 2,Multiplication,10,5,False,2,21,Easy,calculation_error
6,2024-02-16,14,12 × 3,Multiplication,36,36,True,1,14,Medium,
6,2024-02-16,14,9 + 9,Addition,18,18,True,1,8,Easy,
6,2024-02-16,14,17 - 1,Subtraction,16,16,True,1,7,Easy,
6,2024-02-16,14,8 - 3,Subtraction,5,5,True,1,5,Easy,
6,2024-02-16,14,10 + 5,Addition,15,15,True,1,7,Easy,
6,2024-02-21,15,28 ÷ 4,Division,7,7,True,1,9,Easy,
6,2024-02-21,15,4 × 12,Multiplication,48,48,True,1,16,Medium,
6,2024-02-21,15,3 × 9,Multiplication,27,28,False,4,42,Medium,off_by_one
6,2024-02-21,15,35 ÷ 7,Division,5,1,False,4,39,Easy,multiplication_error
6,2024-02-21,15,21 ÷ 7,Division,3,7,False,3,28,Easy,multiplication_error
6,2024-02-21,15,4 ÷ 2,Division,2,2,True,1,12,Easy,
6,2024-02-21,15,8 - 2,Subtraction,6,6,True,1,7,Easy,
6,2024-02-21,15,6 ÷ 2,Division,3,3,True,1,9,Easy,
6,2024-02-21,15,9 × 9,Multiplication,81,81,True,1,19,Hard,
6,2024-02-21,15,17 - 9,Subtraction,8,8,True,1,8,Easy,
6,2024-02-21,15,9 × 8,Multiplication,72,67,False,2,31,Hard,off_by_five
6,2024-02-21,15,21 ÷ 7,Division,3,6,False,3,31,Easy,digit_reversal
7,2024-01-04,1,4 × 10,Multiplication,40,35,False,3,37,Medium,off_by_five
7,2024-01-04,1,40 ÷ 8,Division,5,5,True,1,9,Easy,
7,2024-01-04,1,14 - 2,Subtraction,12,12,True,1,7,Easy,
7,2024-01-04,1,9 + 4,Addition,13,25,False,3,22,Easy,multiplication_error
7,2024-01-04,1,4 + 6,Addition,10,15,False,3,21,Easy,off_by_five
7,2024-01-04,1,10 × 6,Multiplication,60,72,False,3,42,Hard,multiplication_error
7,2024-01-04,1,8 × 5,Multiplication,40,32,False,2,26,Medium,wrong_operation
7,2024-01-04,1,9 ÷ 3,Division,3,3,True,1,9,Easy,
7,2024-01-07,2,18 ÷ 6,Division,3,0,False,4,40,Easy,multiplication_error
7,2024-01-07,2,10 - 9,Subtraction,1,2,False,3,18,Easy,off_by_one
7,2024-01-07,2,12 × 8,Multiplication,96,96,True,1,19,Hard,
7,2024-01-07,2,35 ÷ 7,Division,5,0,False,2,19,Easy,off_by_five
7,2024-01-07,2,5 × 10,Multiplication,50,52,False,4,56,Medium,calculation_error
7,2024-01-07,2,2 × 2,Multiplication,4,4,True,1,9,Easy,
7,2024-01-07,2,15 - 5,Subtraction,10,7,False,3,22,Easy,calculation_error
7,2024-01-07,2,63 ÷ 9,Division,7,11,False,2,22,Easy,calculation_error
7,2024-01-07,2,6 + 1,Addition,7,7,True,1,9,Easy,
7,2024-01-07,2,8 - 6,Subtraction,2,2,True,1,9,Easy,
7,2024-01-07,2,7 × 12,Multiplication,84,80,False,4,67,Hard,multiplication_error
7,2024-01-07,2,10 - 6,Subtraction,4,4,True,1,5,Easy,
7,2024-01-09,3,6 × 11,Multiplication,66,66,True,1,16,Hard,
7,2024-01-09,3,9 ÷ 3,Division,3,3,True,1,9,Easy,
7,2024-01-09,3,12 - 12,Subtraction,0,0,True,1,7,Easy,
7,2024-01-09,3,12 × 4,Multiplication,48,48,True,1,14,Medium,
7,2024-01-09,3,20 ÷ 5,Division,4,4,True,1,12,Easy,
7,2024-01-09,3,54 ÷ 9,Division,6,6,True,1,11,Easy,
7,2024-01-09,3,6 - 3,Subtraction,3,3,True,1,9,Easy,
7,2024-01-09,3,15 - 14,Subtraction,1,1,True,1,8,Easy,
7,2024-01-09,3,100 ÷ 12,Division,8,10,False,3,28,Easy,wrong_operation
7,2024-01-13,4,8 - 6,Subtraction,2,2,True,1,7,Easy,
7,2024-01-13,4,10 × 8,Multiplication,80,80,True,1,19,Hard,
7,2024-01-13,4,8 × 11,Multiplication,88,88,True,1,18,Hard,
7,2024-01-13,4,15 - 6,Subtraction,9,9,True,1,9,Easy,
7,2024-01-13,4,7 + 12,Addition,19,19,True,1,10,Easy,
7,2024-01-13,4,6 × 7,Multiplication,42,40,False,2,28,Medium,calculation_error
7,2024-01-13,4,7 × 11,Multiplication,77,76,False,3,46,Hard,off_by_one
7,2024-01-13,4,63 ÷ 7,Division,9,11,False,4,38,Easy,digit_reversal
7,2024-01-13,4,2 × 5,Multiplication,10,10,True,1,9,Easy,
7,2024-01-13,4,3 + 5,Addition,8,10,False,3,15,Easy,digit_reversal
7,2024-01-13,4,63 ÷ 7,Division,9,11,False,2,20,Easy,digit_reversal
7,2024-01-13,4,12 + 12,Addition,24,24,True,1,7,Medium,
7,2024-01-15,5,10 × 10,Multiplication,100,100,True,1,20,Hard,
7,2024-01-15,5,5 + 4,Addition,9,9,True,1,5,Easy,
7,2024-01-15,5,18 ÷ 3,Division,6,6,True,1,9,Easy,
7,2024-01-15,5,15 - 9,Subtraction,6,6,True,1,5,Easy,
7,2024-01-15,5,3 + 4,Addition,7,7,True,1,6,Easy,
7,2024-01-15,5,12 × 12,Multiplication,144,132,False,3,67,Hard,multiplication_error
7,2024-01-15,5,30 ÷ 10,Division,3,7,False,4,36,Easy,digit_reversal
7,2024-01-15,5,3 × 4,Multiplication,12,12,True,1,10,Easy,
7,2024-01-16,6,11 × 5,Multiplication,55,50,False,3,41,Hard,off_by_five
7,2024-01-16,6,9 × 8,Multiplication,72,72,True,1,18,Hard,
7,2024-01-16,6,24 ÷ 12,Division,2,2,True,1,9,Easy,
7,2024-01-16,6,30 ÷ 5,Division,6,6,True,1,10,Easy,
7,2024-01-16,6,25 ÷ 5,Division,5,5,True,1,12,Easy,
7,2024-01-16,6,7 + 10,Addition,17,17,True,1,9,Easy,
7,2024-01-16,6,36 ÷ 6,Division,6,6,True,1,12,Easy,
7,2024-01-16,6,5 × 4,Multiplication,20,20,True,1,14,Easy,
7,2024-01-16,6,24 ÷ 6,Division,4,0,False,2,21,Easy,wrong_operation
7,2024-01-16,6,11 - 2,Subtraction,9,9,True,1,8,Easy,
7,2024-01-16,6,8 - 7,Subtraction,1,1,False,4,24,Easy,calculation_error
7,2024-01-20,7,10 ÷ 5,Division,2,2,True,1,11,Easy,
7,2024-01-20,7,11 - 4,Subtraction,7,7,True,1,5,Easy,
7,2024-01-20,7,90 ÷ 10,Division,9,13,False,3,29,Easy,multiplication_error
7,2024-01-20,7,6 + 10,Addition,16,16,True,1,9,Easy,
7,2024-01-20,7,15 - 9,Subtraction,6,6,True,1,8,Easy,
7,2024-01-20,7,11 × 4,Multiplication,44,44,True,1,16,Medium,
7,2024-01-20,7,4 × 6,Multiplication,24,23,False,4,41,Medium,wrong_operation
7,2024-01-20,7,17 - 17,Subtraction,0,0,True,1,9,Easy,
7,2024-01-20,7,12 × 9,Multiplication,108,112,False,4,73,Hard,multiplication_error
7,2024-01-20,7,3 × 2,Multiplication,6,5,False,2,17,Easy,wrong_operation
7,2024-01-20,7,13 - 4,Subtraction,9,9,True,1,6,Easy,
7,2024-01-23,8,12 × 4,Multiplication,48,48,True,1,13,Medium,
7,2024-01-23,8,2 × 7,Multiplication,14,14,True,1,10,Easy,
7,2024-01-23,8,49 ÷ 7,Division,7,7,True,1,12,Easy,
7,2024-01-23,8,10 + 12,Addition,22,10,False,2,15,Medium,multiplication_error
7,2024-01-23,8,6 × 7,Multiplication,42,42,True,1,12,Medium,
7,2024-01-23,8,12 ÷ 3,Division,4,4,True,1,10,Easy,
7,2024-01-23,8,22 ÷ 11,Division,2,0,False,2,19,Easy,wrong_operation
7,2024-01-23,8,30 ÷ 10,Division,3,0,False,4,36,Easy,wrong_operation
7,2024-01-23,8,5 × 9,Multiplication,45,45,True,1,13,Medium,
7,2024-01-24,9,12 + 5,Addition,17,17,True,1,10,Easy,
7,2024-01-24,9,9 × 6,Multiplication,54,54,True,1,17,Hard,
7,2024-01-24,9,13 - 2,Subtraction,11,9,False,3,22,Easy,calculation_error
7,2024-01-24,9,49 ÷ 7,Division,7,0,False,2,22,Easy,wrong_operation
7,2024-01-24,9,15 ÷ 5,Division,3,3,True,1,13,Easy,
7,2024-01-24,9,12 × 6,Multiplication,72,73,False,4,63,Hard,calculation_error
7,2024-01-24,9,12 ÷ 2,Division,6,1,False,2,18,Easy,calculation_error
7,2024-01-24,9,17 - 2,Subtraction,15,15,True,1,8,Easy,
7,2024-01-24,9,72 ÷ 8,Division,9,9,True,1,11,Easy,
7,2024-01-25,10,4 × 2,Multiplication,8,8,True,1,12,Easy,
7,2024-01-25,10,5 × 4,Multiplication,20,23,False,2,21,Easy,calculation_error
7,2024-01-25,10,5 + 12,Addition,17,17,True,1,6,Easy,
7,2024-01-25,10,72 ÷ 8,Division,9,9,True,1,11,Easy,
7,2024-01-25,10,6 + 10,Addition,16,16,True,1,9,Easy,
7,2024-01-25,10,8 - 1,Subtraction,7,7,True,1,9,Easy,
7,2024-01-25,10,2 × 2,Multiplication,4,4,True,1,11,Easy,
7,2024-01-25,10,13 - 13,Subtraction,0,0,True,1,5,Easy,
7,2024-01-25,10,4 × 6,Multiplication,24,24,True,1,13,Medium,
7,2024-01-25,10,10 ÷ 5,Division,2,0,False,4,38,Easy,calculation_error
7,2024-01-25,10,11 + 12,Addition,23,23,True,1,10,Medium,
7,2024-01-25,10,36 ÷ 6,Division,6,3,False,4,37,Easy,wrong_operation
7,2024-01-27,11,12 - 11,Subtraction,1,1,True,1,5,Easy,
7,2024-01-27,11,36 ÷ 9,Division,4,8,False,4,38,Easy,wrong_operation
7,2024-01-27,11,15 - 11,Subtraction,4,7,False,3,18,Easy,digit_reversal
7,2024-01-27,11,6 - 2,Subtraction,4,4,True,1,7,Easy,
7,2024-01-27,11,36 ÷ 9,Division,4,4,True,1,11,Easy,
7,2024-01-27,11,5 × 10,Multiplication,50,55,False,3,41,Medium,calculation_error
7,2024-01-27,11,5 + 5,Addition,10,10,True,1,6,Easy,
7,2024-01-27,11,9 + 6,Addition,15,15,True,1,9,Easy,
7,2024-01-27,11,9 - 1,Subtraction,8,8,True,1,6,Easy,
7,2024-01-27,11,7 × 10,Multiplication,70,70,True,1,16,Hard,
7,2024-01-31,12,10 × 11,Multiplication,110,11,False,2,38,Hard,digit_reversal
7,2024-01-31,12,28 ÷ 4,Division,7,7,True,1,11,Easy,
7,2024-01-31,12,30 ÷ 5,Division,6,5,False,3,28,Easy,off_by_one
7,2024-01-31,12,6 × 7,Multiplication,42,42,True,1,12,Medium,
7,2024-01-31,12,12 - 6,Subtraction,6,6,True,1,5,Easy,
7,2024-01-31,12,10 + 10,Addition,20,20,True,1,11,Easy,
7,2024-01-31,12,11 - 11,Subtraction,0,0,True,1,5,Easy,
7,2024-01-31,12,30 ÷ 6,Division,5,5,True,1,9,Easy,
7,2024-01-31,12,84 ÷ 12,Division,7,7,True,1,9,Easy,
7,2024-01-31,12,3 × 10,Multiplication,30,30,True,1,15,Medium,
7,2024-02-03,13,9 - 9,Subtraction,0,0,True,1,8,Easy,
7,2024-02-03,13,3 + 11,Addition,14,14,True,1,9,Easy,
7,2024-02-03,13,1 + 7,Addition,8,9,False,3,17,Easy,off_by_one
7,2024-02-03,13,17 - 12,Subtraction,5,5,True,1,6,Easy,
7,2024-02-03,13,10 - 7,Subtraction,3,3,True,1,6,Easy,
7,2024-02-03,13,12 - 10,Subtraction,2,2,True,1,8,Easy,
7,2024-02-03,13,63 ÷ 9,Division,7,7,True,1,10,Easy,
7,2024-02-03,13,6 × 10,Multiplication,60,64,False,3,44,Hard,multiplication_error
7,2024-02-03,13,10 × 7,Multiplication,70,70,True,1,19,Hard,
7,2024-02-03,13,11 + 5,Addition,16,16,True,1,9,Easy,
7,2024-02-03,13,6 × 7,Multiplication,42,42,True,1,14,Medium,
7,2024-02-05,14,10 - 10,Subtraction,0,0,True,1,7,Easy,
7,2024-02-05,14,11 × 12,Multiplication,132,138,False,3,64,Hard,wrong_operation
7,2024-02-05,14,8 + 6,Addition,14,14,True,1,7,Easy,
7,2024-02-05,14,7 + 9,Addition,16,16,True,1,8,Easy,
7,2024-02-05,14,40 ÷ 8,Division,5,5,True,1,11,Easy,
7,2024-02-05,14,2 × 10,Multiplication,20,20,True,1,14,Easy,
7,2024-02-05,14,6 × 11,Multiplication,66,66,True,1,16,Hard,
7,2024-02-05,14,16 - 7,Subtraction,9,9,True,1,9,Easy,
7,2024-02-05,14,4 × 4,Multiplication,16,16,True,1,13,Easy,
7,2024-02-05,14,4 × 7,Multiplication,28,28,True,1,14,Medium,
7,2024-02-05,14,3 + 3,Addition,6,6,True,1,6,Easy,
7,2024-02-09,15,6 × 4,Multiplication,24,24,True,1,14,Medium,
7,2024-02-09,15,10 × 6,Multiplication,60,60,True,1,15,Hard,
7,2024-02-09,15,6 + 8,Addition,14,14,True,1,9,Easy,
7,2024-02-09,15,10 + 11,Addition,21,21,True,1,7,Medium,
7,2024-02-09,15,2 + 12,Addition,14,17,False,3,21,Easy,calculation_error
7,2024-02-09,15,7 + 11,Addition,18,18,True,1,10,Easy,
7,2024-02-09,15,10 × 3,Multiplication,30,26,False,4,46,Medium,calculation_error
7,2024-02-09,15,50 ÷ 10,Division,5,5,True,1,11,Easy,
7,2024-02-09,15,90 ÷ 10,Division,9,9,True,1,12,Easy,
7,2024-02-09,15,4 + 9,Addition,13,13,True,1,8,Easy,
7,2024-02-09,15,13 - 6,Subtraction,7,7,True,1,9,Easy,
8,2024-01-02,1,7 - 7,Subtraction,0,0,True,1,6,Easy,
8,2024-01-02,1,3 × 3,Multiplication,9,12,False,4,34,Easy,digit_reversal
8,2024-01-02,1,6 × 11,Multiplication,66,70,False,3,42,Hard,multiplication_error
8,2024-01-02,1,3 + 11,Addition,14,11,False,4,25,Easy,calculation_error
8,2024-01-02,1,40 ÷ 8,Division,5,5,True,1,11,Easy,
8,2024-01-02,1,3 + 12,Addition,15,10,False,2,16,Easy,calculation_error
8,2024-01-02,1,8 - 2,Subtraction,6,6,True,1,9,Easy,
8,2024-01-02,1,12 - 12,Subtraction,0,2,False,4,23,Easy,wrong_operation
8,2024-01-02,1,8 × 7,Multiplication,56,55,False,2,26,Hard,off_by_one
8,2024-01-02,1,12 - 3,Subtraction,9,9,True,1,7,Easy,
8,2024-01-02,1,8 × 12,Multiplication,96,96,True,1,17,Hard,
8,2024-01-07,2,8 × 12,Multiplication,96,69,False,3,53,Hard,digit_reversal
8,2024-01-07,2,12 - 2,Subtraction,10,10,True,1,8,Easy,
8,2024-01-07,2,16 - 9,Subtraction,7,0,False,2,14,Easy,multiplication_error
8,2024-01-07,2,1 + 7,Addition,8,8,True,1,9,Easy,
8,2024-01-07,2,10 ÷ 2,Division,5,5,True,1,9,Easy,
8,2024-01-07,2,7 - 1,Subtraction,6,6,True,1,5,Easy,
8,2024-01-07,2,6 + 6,Addition,12,12,True,1,7,Easy,
8,2024-01-07,2,32 ÷ 4,Division,8,8,True,1,9,Easy,
8,2024-01-10,3,10 ÷ 2,Division,5,5,True,1,13,Easy,
8,2024-01-10,3,2 × 5,Multiplication,10,10,True,1,9,Easy,
8,2024-01-10,3,36 ÷ 12,Division,3,0,False,3,29,Easy,multiplication_error
8,2024-01-10,3,6 + 3,Addition,9,9,True,1,6,Easy,
8,2024-01-10,3,2 × 3,Multiplication,6,6,True,1,9,Easy,
8,2024-01-10,3,14 - 13,Subtraction,1,1,True,1,9,Easy,
8,2024-01-10,3,11 - 9,Subtraction,2,2,True,1,6,Easy,
8,2024-01-10,3,14 - 4,Subtraction,10,10,True,1,9,Easy,
8,2024-01-10,3,9 + 4,Addition,13,13,True,1,6,Easy,
